"","district","DistrictName","year","district_year","bodilyHarm","robberyFromOrOutOfCars","robberyOfCars","dangerousBodilyHarm","violentCrime","murderAndManslaughter","robberyIncludingExtortionAndAttackOfCarDrivers","vandalism","vandalismGraffiti","streetCrime","burglaryDaylight","burglary","EastWest","HusbandAndWifeTotal","PropwHochschulreife","PropwoHauptschulabschluss","UnemployedTotal","UnemployedTotal15to25","UnemployedPercentage","TotalArea","TotalPopulation","MalePopulation","FemalePopulation","DensityPerSQRTkm","Pop0to17","Pop18to24","Pop25to44","Pop45to64","PopOver65","InfluxTotal","OutflowTotal","BelieversProtestant","BelieversTotal","BelieversRomanCatholic","BelieversOthersNoNoResponse","EntitledVoteTotal","TurnoutPercentage","VoteConservativesTotal","VoteSocialDemocratsTotal","VoteGreensTotal","VoteLiberalsTotal","VoteLeftTotal","VoteOthersTotal","FoundationsDensity100k","FoundationsTotal","ForeignersTotal","MarriagePercentage","MalePercentage","YouthPercentage","ForeignerPercentage","FlowPercentage","MurderRate","CrimeViolent","ViolentCrimeRate","CrimeNonViolent","NonViolentCrimeRate","CrimeTotal","CrimeRate"
"274",9471,"Bamberg",2013,"9471y2013",449,149,19,154,173,3,8,515,38,678,13,41,1,670,NA,3.1,2491,286,3.4,1167.84,144425,71904,72521,124,17.5,8.3,24.9,31.8,17.6,8522,7602,20624,143610,105881,17105,115365,72,44529,14703,4789,3311,2994,11982,62.2,44,4029,0.463908603081184,49.7863943223126,0.00574692747100571,2.78968322658819,11.1642721135537,2.07720270036351,157,108.706941319024,1461,1011.59771507703,2240,1550.97801627142
"275",9472,"Bayreuth",2013,"9472y2013",287,122,15,68,84,1,8,368,31,401,9,25,1,548,11.6,3.5,2178,218,4.2,1273.78,104637,51537,53100,82,16.5,7.6,23.2,31.9,20.8,5168,4984,53825,105395,37966,13605,85455,72.3,32024,14411,3315,2338,1803,7447,80,57,2580,0.523715320584497,49.2531322572321,0.00726320517598937,2.46566702027008,9.70211301929528,0.955684891577549,69,65.9422575188509,979,935.61550885442,1419,1356.11686114854
"276",9473,"Coburg",2013,"9473y2013",294,59,17,82,108,8,11,480,96,492,4,19,1,343,19.6,5.7,2002,222,4.7,590.47,86719,42685,44034,147,15.7,7.5,22.6,32.3,22,4811,4672,56464,87775,15679,15632,70831,70.8,22842,13999,2887,1990,2088,5952,53.7,22,2878,0.395530391263737,49.2222004405032,0.00864862371567938,3.31876520716337,10.935319826105,9.225198630058,90,103.783484588153,1178,1358.41049827604,1670,1925.76021402461
"277",9474,"Forchheim",2013,"9474y2013",326,67,6,79,99,9,8,444,45,562,8,24,1,584,28.7,3.1,2070,237,3.7,642.79,113424,55927,57497,176,17.2,8.1,23.7,32.2,18.9,5994,5732,27572,112738,65438,19728,89546,73.9,33037,12768,5174,3204,2273,9287,15.9,18,5072,0.514882211877557,49.3079066158838,0.00714134574693187,4.47171674425166,10.3382000282127,7.93482860770207,88,77.5849908308647,1164,1026.2378332628,1677,1478.52306390182
"278",9475,"Hof",2013,"9475y2013",394,79,16,83,103,4,14,589,74,580,11,39,1,395,22.7,4.3,2268,236,5.1,892.52,97096,47063,50033,109,15.1,7.1,21,32.1,24.8,4820,4834,67791,99371,15122,16458,79530,70.7,27075,14320,2853,2042,2518,6956,60.7,27,3522,0.406813874927906,48.4705858119799,0.0073123506632611,3.62733789239516,9.94273708494686,4.11963417648513,87,89.6020433385515,1402,1443.93177885804,1986,2045.39836862487
"279",9476,"Kronach",2013,"9476y2013",260,47,8,81,108,8,12,378,60,352,1,10,1,284,27.3,4.2,1697,166,5,651.53,68484,33604,34880,105,14.7,7,22.6,33,22.7,2888,3052,22874,69928,39351,7702,56888,69.8,20168,10551,1420,1355,1218,4553,25.9,18,1892,0.414695403305882,49.0683955376438,0.0102213655744407,2.76268909526313,8.673558787454,11.6815606565037,89,129.957362303604,868,1267.44933123065,1325,1934.75848373343
"280",9477,"Kulmbach",2013,"9477y2013",360,65,8,84,109,7,9,423,38,428,7,13,1,371,28.2,8.6,2010,186,5.6,658.34,72898,35570,37328,111,15.3,7.1,22.4,32.7,22.5,3356,3193,44050,74071,19238,10782,60507,69.9,20563,10679,2233,1524,1667,5270,32.6,24,1928,0.508930286153255,48.7942056023485,0.00973963620401108,2.64479135230047,8.98378556338994,9.6024582293067,91,124.831956980987,991,1359.43372932042,1551,2127.63038766496
"281",9478,"Lichtenfels",2013,"9478y2013",355,38,7,93,130,12,22,443,42,425,1,8,1,304,21.3,5.6,1701,180,5.1,519.95,66644,32663,33981,128,15.7,7.9,23.1,31.9,21.4,3175,3308,18815,67297,40128,8354,54755,69,20285,7831,1757,1333,1195,4983,11.9,8,2016,0.456155092731529,49.0111637956905,0.0118540303703259,3.0250285096933,9.72780745453454,18.0061220815077,105,157.553568213192,986,1479.50303103055,1576,2364.80403337135
"282",9479,"Wunsiedel i.Fichtelgebirge",2013,"9479y2013",372,94,11,77,93,1,11,479,22,541,5,16,1,326,26.5,5.5,2009,166,6,606.43,73783,35495,38288,122,14.2,7,20.6,32.4,25.9,3422,3556,42342,76044,20340,13362,60668,67.4,18264,11690,2130,1472,1938,4887,25.2,19,3586,0.441836195329547,48.1072875865714,0.00948728026781237,4.86019814862502,9.45746310125639,1.35532575254462,78,105.715408698481,1179,1597.92906225011,1722,2333.87094588184
"283",9561,"Ansbach",2013,"9561y2013",266,81,7,72,97,4,17,315,43,418,2,8,1,203,39.6,2.9,1075,138,5.5,99.91,39839,18895,20944,399,15.7,8.3,25,29.4,21.6,2854,2515,20846,39491,9538,9107,31234,62.1,7735,5235,1942,815,1017,2487,23.6,42,2931,0.509550942543739,47.4283993072115,0.0208338562714928,7.35711237731871,13.4767438941741,10.0404126609604,76,190.767840558247,891,2236.50192022892,1330,3338.43720976932
"284",9562,"Erlangen",2013,"9562y2013",626,130,24,186,228,5,30,880,112,1770,20,45,1,436,49.9,3.8,2487,209,4.7,76.95,105624,51877,53747,1373,15.4,10.2,30.3,25.7,18.4,9018,8942,34370,103719,32184,37166,76971,74.2,20905,14538,7996,3420,3010,6883,30.7,32,13707,0.412784973112171,49.11478451867,0.00965689615996364,12.9771642808453,17.0037112777399,4.73377262743316,191,180.830114367947,3011,2850.67787624025,4056,3840.03635537378
"285",9563,"Fürth",2013,"9563y2013",527,230,14,177,251,8,45,822,175,1496,39,93,1,579,28.9,7.9,4633,452,7.9,63.35,119808,58052,61756,1891,16,8,28.4,29.2,18.4,9817,8252,42914,115613,28643,44056,85689,65.2,19880,15851,5899,2636,3902,7239,11.5,13,17685,0.483273237179487,48.4541933760684,0.00667735042735043,14.7611177884615,15.0816306089744,6.67735042735043,185,154.413728632479,2914,2432.22489316239,3877,3236.0109508547
"286",9564,"Nürnberg",2013,"9564y2013",4218,1370,107,1454,1914,25,359,4957,866,9404,236,538,1,2396,29.8,7.5,21302,2101,8.8,186.37,498876,240640,258236,2677,15,8.5,29,27,20.5,36195,32340,155272,486314,133050,197992,348914,66.9,85719,64154,25157,11221,15305,29662,44.5,218,88865,0.480279668695227,48.2364355070198,0.00170383021031278,17.8130437222877,13.7378827604455,5.01126532444936,1479,296.466456594424,17837,3575.43758368813,25448,5101.06719906349
"287",9565,"Schwabach",2013,"9565y2013",140,36,8,33,40,2,3,282,17,351,4,13,1,171,37.2,4.7,969,108,5.2,40.82,39546,19126,20420,969,16.6,7.7,24.2,29.9,21.6,2628,2112,15705,38469,11348,11416,29916,70.8,8910,5519,1992,1016,954,2613,20.7,8,3582,0.432407828857533,48.3639306124513,0.0194709958023568,9.05780609922622,11.9860415718404,5.05740150710565,35,88.5045263743489,714,1805.49233803672,929,2349.16300005057
"288",9571,"Ansbach",2013,"9571y2013",537,396,18,146,186,8,21,730,38,1012,15,43,1,879,18.6,6.5,3090,351,3.5,1971.84,178914,89141,89773,91,17.7,8.5,23.8,30.9,19.1,10786,9804,108479,178353,44406,25469,139866,69.6,46397,19895,8078,4882,3635,13523,63.1,25,9311,0.491297494885811,49.8233788300524,0.0047508859004885,5.20417630817041,11.5083224342421,4.47142202398918,154,86.0748739617917,2273,1270.44278256593,3150,1760.62242194574
"289",9572,"Erlangen-Höchstadt",2013,"9572y2013",290,114,14,82,104,5,10,611,124,795,27,67,1,586,37.6,2.4,1780,190,2.8,564.66,132012,65421,66591,234,17.6,7.6,24.2,31.6,19,8703,8047,46544,130395,53566,30285,102535,76.1,35035,18100,7399,4020,2830,10113,4.6,6,7903,0.443899039481259,49.556858467412,0.00575705238917674,5.9865769778505,12.6882404629882,3.78753446656365,87,65.9030997182074,1762,1334.72714601703,2243,1699.08796170045
"290",9573,"Fürth",2013,"9573y2013",215,114,12,71,87,0,13,380,69,523,27,71,1,497,39.5,2.1,2140,198,3.9,307.55,114513,55631,58882,372,16.4,7.1,23.3,31.7,21.4,15534,14710,55308,112786,28315,29163,90538,74.7,29075,17166,5747,3201,2921,8987,30,35,6437,0.434011858915582,48.5805105097238,0.00620016941307974,5.62119584675976,26.4109751731245,0,71,62.0016941307974,1209,1055.77532681879,1582,1381.50253682988
"291",9574,"Nürnberger Land",2013,"9574y2013",534,210,32,160,197,2,26,931,83,1329,23,71,1,843,29.3,6.4,2771,315,3.5,799.57,165000,80818,84182,206,16.3,7.4,22.9,31.6,21.8,10207,9187,78232,163967,44749,40986,129036,75,41465,24952,8969,4269,3695,12710,18.3,30,9887,0.510909090909091,48.9806060606061,0.00448484848484848,5.99212121212121,11.7539393939394,1.21212121212121,162,98.1818181818182,2705,1639.39393939394,3598,2180.60606060606
"292",9575,"Neustadt a.d.Aisch-Bad Windsheim",2013,"9575y2013",268,85,13,99,118,3,10,491,80,569,5,24,1,456,23.8,5,1399,194,2.9,1267.55,97482,48296,49186,77,17.2,8.1,23.1,31.8,19.7,5819,5524,63910,97475,19140,14425,77376,70.7,26640,11468,4480,2414,1993,7208,26.7,26,4121,0.4677786668308,49.5435054676761,0.00830922631870499,4.22744711844238,11.6359943374161,3.07749122915,102,104.6347017911,1277,1309.98543320818,1765,1810.59067314991
"293",9576,"Roth",2013,"9576y2013",304,137,21,91,116,1,17,528,72,689,16,39,1,629,25.8,6.3,2115,233,3.5,895.39,123431,61021,62410,138,17.2,7.9,23.4,31.6,19.8,6648,6094,47397,123344,51153,24794,97066,74.1,34716,16155,5278,3198,2699,9347,12.2,15,5363,0.509596454699387,49.4373374597954,0.00640033703040565,4.34493765747665,10.3231765115733,0.810169244355146,92,74.5355704806734,1519,1230.64708217547,2031,1645.4537352853
"294",9577,"Wei�<U+009F>enburg-Gunzenhausen",2013,"9577y2013",351,62,12,84,106,1,12,525,39,594,6,20,1,470,26.8,2.6,1692,191,3.8,970.91,92331,45817,46514,95,16.9,8,23,31.3,20.9,4958,4496,51363,92371,26834,14172,72543,68.8,24508,11560,3751,1922,1716,5999,36.9,34,5262,0.509038134537696,49.6225536385396,0.00866447888574802,5.69906098710076,10.2392479232327,1.0830598607185,85,92.0600881610727,1270,1375.4860231125,1812,1962.50446762193
"295",9661,"Aschaffenburg",2013,"9661y2013",592,175,18,153,199,2,36,582,96,1086,12,34,1,345,38.6,3.8,2410,235,7.3,62.47,67844,32509,35335,1086,15.6,7.7,26.9,29.9,19.9,4580,4225,10717,67359,34587,22055,50016,65.8,14256,7535,3442,1859,1438,3877,9.9,17,8691,0.508519544838158,47.9172808207063,0.0113495666529096,12.810270620836,12.9783031660869,2.94793939036613,155,228.465302753375,2039,3005.42420847827,2985,4399.79954012146
"296",9662,"Schweinfurt",2013,"9662y2013",457,140,22,135,160,4,12,512,30,783,9,26,1,353,37.2,5,1692,155,7.1,35.7,51851,24974,26877,1452,15.3,8.3,24.3,28.3,23.9,3477,3461,15030,52143,21711,15402,39119,60.1,10005,6072,1735,1032,1836,2573,14.2,16,6097,0.680796898806195,48.1649341382037,0.016007405835953,11.7586931785308,13.3806483963665,7.7144124510617,139,268.075832674394,1534,2958.47717498216,2290,4416.50112823282
"297",9663,"Würzburg",2013,"9663y2013",931,247,20,293,354,2,47,1271,171,1958,36,83,1,516,39.5,5.5,3274,238,5.4,87.63,124698,58690,66008,1423,12.2,13.2,29.9,24.9,20,11056,10749,27609,124297,64017,32671,99818,69,27301,15618,10174,4152,3347,7878,7,11,10789,0.413799740172256,47.0657107571894,0.0105855747485926,8.65210348201254,17.4862467722016,1.60387496190797,295,236.571556881426,3833,3073.82636449662,5413,4340.88758440392
"298",9671,"Aschaffenburg",2013,"9671y2013",408,182,42,84,111,6,15,590,44,838,53,103,1,678,21.2,4.8,3183,375,3.8,699.15,172791,85792,86999,247,16.5,7.9,23.4,32.3,19.9,10600,9941,19554,172612,113691,39367,134155,73.3,47485,20873,7693,5144,3253,12491,34.1,23,12046,0.392381547650051,49.6507341238838,0.00457199738412302,6.97142791001846,11.8877719325659,3.47240307654913,90,52.0860461482369,1867,1080.49609065287,2476,1432.94500292261
"299",9672,"Bad Kissingen",2013,"9672y2013",377,150,13,76,98,0,12,590,43,694,13,35,1,529,27.1,1.7,2259,247,4.6,1136.96,102865,50217,52648,90,15.7,7.5,21.9,31.9,22.9,5380,5161,18491,104020,72175,13354,84663,70.7,32498,10263,4022,2709,2574,7105,23.2,24,3085,0.514266271326496,48.8183541535022,0.00729110970689739,2.99907645943713,10.2474116560541,0,76,73.8832450298936,1550,1506.82933942546,2101,2042.48286589219
"300",9673,"Rhön-Grabfeld",2013,"9673y2013",297,103,11,78,85,1,5,355,27,418,10,18,1,334,25.5,4.1,1414,179,3.7,1021.77,79965,39598,40367,78,17,8.1,22.5,32.1,20.3,4043,3974,18227,80829,53117,9485,64940,71,25522,7466,2977,2221,2117,5259,24.9,20,2092,0.417682736197086,49.5191646345276,0.0101294316263365,2.61614456324642,10.0256362158444,1.25054711436253,79,98.7932220346402,947,1184.26811730132,1408,1760.77033702245
"301",9674,"Ha�<U+009F>berge",2013,"9674y2013",395,83,9,88,102,1,7,381,16,443,8,12,1,417,22.5,3.2,1706,232,4,956.38,84090,42012,42078,88,16.9,8.2,23.4,32.5,19,4284,4181,22029,84575,53884,8662,68391,72.3,24740,10202,2875,2412,2255,6405,8.3,7,2106,0.495897252943275,49.9607563325009,0.00975145677250565,2.50445950767035,10.0665953145439,1.18920204542752,89,105.838982043049,959,1140.44476156499,1545,1837.31716018552
"302",9675,"Kitzingen",2013,"9675y2013",270,135,9,74,93,3,15,431,26,642,19,50,1,456,34.8,3.9,1579,181,3.7,684.19,88097,43821,44276,129,16.7,8.4,23.9,31.5,19.5,5543,5126,33340,87719,41163,13216,69454,71.2,24998,9865,3502,2145,1917,6557,30.8,27,4644,0.517611269396234,49.7417619215183,0.00953494443624641,5.2714621383248,12.1105145464658,3.40533729865943,77,87.4036573322588,1327,1506.29419844036,1767,2005.74366891041
"303",9676,"Miltenberg",2013,"9676y2013",454,157,11,117,136,6,7,603,63,821,15,40,1,620,21.5,3.3,2552,287,4.1,715.86,127909,63644,64265,179,17.2,8,23.7,31.3,19.7,7563,7349,15595,128406,83021,29789,96417,71.3,33678,14736,4570,3381,2391,9111,25,32,11204,0.484719605344425,49.7572492944203,0.00625444652057322,8.75935235206279,11.6582883143485,4.69083489042991,123,96.1621152538133,1717,1342.36058447803,2430,1899.78813062412
"304",9677,"Main-Spessart",2013,"9677y2013",303,85,7,90,106,1,6,621,36,687,8,38,1,562,25.8,2.4,2014,285,3.2,1321.42,126295,62782,63513,96,15.9,7.9,22.8,32.6,20.9,6235,5968,19305,127508,88247,19956,101345,73.4,36275,15750,5402,3032,2448,10656,17.3,22,5801,0.444989904588463,49.7105982026209,0.0062551961677026,4.59321429985352,9.66229858664238,0.791796983253494,91,72.0535254760679,1488,1178.1939110812,1988,1574.09240270795
"305",9678,"Schweinfurt",2013,"9678y2013",324,118,17,60,75,1,7,391,32,531,10,26,1,410,NA,5.8,1792,215,3.2,841.46,113007,56262,56745,134,16.5,8.1,22.8,32.2,20.4,6808,6363,21302,113084,76688,15094,91577,74.6,36261,12935,4666,2729,3187,7844,103.6,54,3674,0.362809383489518,49.7862964241153,0.00716769757625634,3.25112603644022,11.6550302193669,0.884900935340289,61,53.9789570557576,1132,1001.70785880521,1592,1408.76228906174
"306",9679,"Würzburg",2013,"9679y2013",287,190,16,66,77,0,7,475,42,640,33,64,1,728,15.3,3.9,2520,264,3.2,968.4,158580,78529,80051,164,16.8,8,23.9,31.9,19.4,10420,9771,30139,158095,101125,26831,126779,77,46886,21607,9137,4333,3290,11548,89.2,111,6281,0.459074284272922,49.5201160297642,0.0050447723546475,3.96077689494262,12.732374826586,0,66,41.6193719258418,1467,925.085130533485,1897,1196.24164459579
"307",9761,"Augsburg",2013,"9761y2013",2500,509,74,560,719,7,125,1836,242,3470,58,147,1,1201,32.7,4.6,9429,868,7.3,146.84,276542,134549,141993,1883,15.1,9.5,29.2,26.2,20.2,20307,16137,44979,267767,123043,99745,187230,63.7,50572,26667,12951,5466,6814,15691,14.7,35,48104,0.434292078599272,48.6540923259396,0.00343528288650549,17.3948261023642,13.1784683700848,2.5312610742672,567,205.032147015643,6461,2336.35397154863,10247,3705.40460400229
"308",9762,"Kaufbeuren",2013,"9762y2013",319,105,8,81,101,3,8,375,68,553,2,8,1,268,29.2,5.1,1394,160,7,40.03,41759,20258,21501,1043,16.3,7.6,23.9,29.5,22.7,2355,2016,8947,41550,20240,12363,31405,62.5,9964,3405,1585,959,852,2719,77.2,32,4401,0.641777820350104,48.5116980770612,0.0181996695323164,10.5390454752269,10.4672046744414,7.18408007854594,84,201.154242199286,1127,2698.81941617376,1631,3905.74486936948
"309",9763,"Kempten (Allgäu)",2013,"9763y2013",592,100,6,149,181,7,19,487,68,626,5,21,1,311,23.2,6.7,1668,161,5.5,63.28,65044,31905,33139,1028,15.2,9,25.9,27.5,22.3,4715,4111,11481,64078,31191,21406,48019,61.6,13660,5835,2662,1776,1459,4015,60.7,39,7975,0.478137875899391,49.0514113523154,0.0138367874054486,12.2609310620503,13.5692761822766,10.7619457597934,156,239.837648361109,1332,2047.8445360064,2261,3476.10848041326
"310",9764,"Memmingen",2013,"9764y2013",308,161,5,97,127,3,22,334,45,645,6,11,1,229,22.3,6.6,882,93,4.4,70.14,41772,20371,21401,596,16.5,8,25.1,28.8,21.6,2562,2245,11202,41241,17342,12697,29909,63.9,9107,3883,1414,937,696,2909,65.5,27,5574,0.548214114717993,48.7671167289093,0.0191515847936417,13.3438667049698,11.5077085128794,7.18184429761563,100,239.394809920521,1229,2942.1622139232,1764,4222.92444699799
"311",9771,"Aichach-Friedberg",2013,"9771y2013",292,143,9,93,112,3,10,416,46,787,26,55,1,648,17.1,3.7,1840,208,2.9,780.33,128435,63741,64694,165,18.1,8,24.5,30.7,18.7,8991,7758,13324,126387,86479,26584,98501,72.4,39742,10997,4899,3292,1982,9977,7.9,10,7314,0.504535368085024,49.6289952115856,0.00622883170475338,5.69470938607077,13.0408377778643,2.33581188928252,96,74.7459804570405,1492,1161.6771129365,1992,1550.97909448359
"312",9772,"Augsburg",2013,"9772y2013",824,226,34,185,218,2,19,854,92,1421,51,115,1,1123,19.2,5.7,3732,429,3.2,1071.12,240911,119037,121874,225,17.6,8,23.8,30.8,19.7,16646,14605,32810,237095,148274,56011,184614,71.3,69124,23183,9429,6105,4548,18352,52.7,142,16004,0.466147249399156,49.4111933452603,0.00332072840177493,6.64311716775075,12.9720104104835,0.830182100443732,187,77.622026391489,2812,1167.23603322389,4041,1677.38293394656
"313",9773,"Dillingen a.d.Donau",2013,"9773y2013",332,86,22,75,90,1,8,403,21,546,10,31,1,430,25.6,4.2,1368,145,2.9,792.22,93129,46180,46949,118,17.8,8.5,24.1,30.8,18.9,5142,4946,12461,93308,65291,15556,72098,67.1,25844,7873,2785,2470,1545,7392,19.3,18,5573,0.461725133953978,49.5871318278946,0.00912712474095072,5.98417249191981,10.8322863984366,1.07377938128832,76,81.6072329779124,1127,1210.14936271194,1625,1744.89149459352
"314",9774,"Günzburg",2013,"9774y2013",422,193,15,129,153,0,17,519,35,760,21,79,1,556,27.3,7.2,2075,241,3.5,762.44,120696,60320,60376,158,17.8,8.5,24.6,30.5,18.6,8155,7362,14206,120182,79930,26047,89221,66,32239,9655,3371,2505,1857,8744,23.3,28,11295,0.460661496652747,49.976801219593,0.00704248690925963,9.35822231059853,12.8562669848214,0,129,106.880095446411,1639,1357.95718167959,2343,1941.24080334062
"315",9775,"Neu-Ulm",2013,"9775y2013",807,251,36,217,273,3,44,855,119,1418,33,75,1,733,21.4,6.4,3207,328,3.9,515.87,166643,82229,84414,323,17.3,8.1,25.6,29.4,19.5,12634,11231,31998,163854,83673,48183,122438,69,41121,17332,6178,4168,3636,11387,15.2,25,18321,0.439862460469387,49.3444069057806,0.00486069021801096,10.9941611708863,14.3210335867693,1.80025563630035,220,132.018746662026,2831,1698.84123545543,4131,2478.95201118559
"316",9776,"Lindau (Bodensee)",2013,"9776y2013",209,80,5,70,99,3,20,429,53,617,13,33,1,510,29,4.2,1233,144,3.4,323.44,78939,38653,40286,244,17.2,7.5,23.2,29.9,22.2,6203,5696,13395,78420,42937,22090,59070,69.6,20244,7076,4419,2374,1669,5020,40.8,32,7858,0.646068483259226,48.9656570263115,0.00950100710675332,9.95452184598234,15.073664475101,3.80040284270133,73,92.4764691723989,1250,1583.50118445889,1631,2066.15234548195
"317",9777,"Ostallgäu",2013,"9777y2013",435,113,14,109,128,1,9,480,82,713,14,37,1,766,17.6,3.6,1970,246,3.1,1394.92,134771,66693,68078,97,18,8.1,23.5,30.1,20.3,8412,7483,14532,133586,92503,26550,103324,71.4,41814,10245,5286,3224,2157,10598,23.2,31,8242,0.568371533935342,49.4861654213444,0.00601019507164004,6.11555898524163,11.7940803288541,0.741999391560499,110,81.6199330716549,1462,1084.80311046145,2135,1584.16870098167
"318",9778,"Unterallgäu",2013,"9778y2013",412,151,14,123,140,4,9,454,28,684,24,61,1,616,23.7,2.7,1591,216,2.5,1230.06,137484,68733,68751,112,18,8.3,23.5,29.8,20.4,9170,7922,17946,135161,93875,23340,105895,69.3,42017,9474,4368,3369,2030,11501,20.6,28,7947,0.448052136975939,49.993453783713,0.00603706613133165,5.78030898140875,12.4319920863519,2.90942946088272,127,92.3743853830264,1425,1036.48424543947,2104,1530.35989642431
"319",9779,"Donau-Ries",2013,"9779y2013",465,122,27,96,114,2,11,590,21,793,16,32,1,637,19.3,3.4,1543,160,2.4,1274.68,129422,65203,64219,102,17.8,8.3,24.8,30,19,7789,7169,33635,127920,75467,18818,99965,70.1,38455,12350,4319,2812,2393,9005,36.7,47,7714,0.492188345103615,50.3801517516342,0.00641312914342229,5.96034677257344,11.5575404490736,1.54533232371622,98,75.7212838620945,1612,1245.53785291527,2289,1768.63284449321
"320",9780,"Oberallgäu",2013,"9780y2013",478,90,25,99,119,4,8,561,77,732,10,26,1,1036,16.6,2.7,2525,285,3.6,1528.01,150478,73788,76690,98,16.8,7.8,23.1,30.5,21.8,10487,9163,19839,148650,94761,34049,117189,72.5,46998,11865,7248,4599,2446,11186,26.2,39,9488,0.688472733555736,49.0357394436396,0.00518348197078643,6.30524063318226,13.0583872725581,2.65819588245458,103,68.4485439732054,1529,1016.09537606826,2229,1481.27965549781
"321",10041,"Regionalverband Saarbrücken",2013,"10041y2013",2274,3451,132,879,1286,8,366,3578,521,7578,366,877,1,1412,33.6,6.2,15895,1600,10.6,410.63,325978,158386,167592,794,14.2,8.4,24.2,31.2,22,19765,18687,76989,327065,169460,80616,253130,70,58869,54144,12390,7584,19844,20287,23.2,76,33115,0.433158065881747,48.5879415175257,0.00257686101516053,10.1586610139335,11.7958880660658,2.45415334777194,887,272.104252434213,16869,5174.8891029456,21316,6539.09159513832
"322",10042,"Merzig-Wadern",2013,"10042y2013",364,385,31,114,163,3,33,753,59,1056,67,175,1,483,25.4,5.4,2748,317,5.5,555.16,103135,50638,52497,186,15.6,7.2,22.9,33.6,20.7,5287,5090,7535,103636,82181,13920,81462,73.4,24489,17232,2833,2172,4778,6463,10.6,11,8042,0.4683182236874,49.0987540602123,0.00698114122266932,7.79754690454259,10.0615697871722,2.90880884277888,117,113.443544868376,2559,2481.21394289039,3203,3105.63824114025
"323",10043,"Neunkirchen",2013,"10043y2013",644,751,39,192,278,2,62,1058,77,1690,81,204,1,599,24.7,5.4,5531,659,8.7,249.25,133222,64864,68358,534,13.8,7.4,22,33.5,23.2,6861,6808,33561,135531,79445,22525,110145,71.2,26911,25828,3355,2408,8299,9500,9.6,13,7199,0.449625437240095,48.6886550269475,0.00555463812283257,5.40376214138806,10.2603173649998,1.5012535467115,194,145.621594031016,3962,2973.98327603549,5078,3811.68275510051
"324",10044,"Saarlouis",2013,"10044y2013",939,927,74,301,399,1,80,1682,141,2566,216,461,1,954,32.6,3.5,6773,800,7.2,459.03,195976,95367,100609,427,14.6,7.6,22.2,33.5,22.2,12225,11715,17068,197877,148999,31810,158618,73,44268,34555,5950,4109,10472,13251,8.6,17,14057,0.486794301343022,48.6625913377148,0.00387802588072009,7.1728170796424,12.2157815242683,0.510266563252643,302,154.100502102298,6147,3136.608564314,7787,3973.44572804833
"325",10045,"Saarpfalz-Kreis",2013,"10045y2013",497,732,41,217,272,4,42,1297,263,1825,128,287,1,621,32.9,4.5,4471,447,6.5,418.39,143851,69614,74237,344,14,7.7,21.7,33,23.5,7684,7153,38205,145394,78099,29090,118129,74.7,33271,25789,4933,3535,7971,10644,22.1,32,8572,0.431696686154424,48.3931290015363,0.00535276084281653,5.95894362917185,10.3141444967362,2.78065498328131,221,153.631187826292,4615,3208.18068696081,5605,3896.39279532294
"326",10046,"St. Wendel",2013,"10046y2013",272,231,11,82,100,1,12,522,34,685,42,91,1,433,33.7,4.9,1964,161,4.5,476.23,88556,43540,45016,186,14.2,7.4,21.6,34.4,22.4,4044,4040,17684,90120,61512,10924,74588,77.9,24560,17044,2537,1698,4681,5906,17.8,16,2475,0.488956140747098,49.1666290257013,0.00835629432223678,2.79484168209946,9.12868693256245,1.12922896246443,83,93.7260038845476,1628,1838.38475089209,2083,2352.18392881341
"327",12051,"Brandenburg an der Havel",2013,"12051y2013",415,300,60,94,147,1,42,1599,952,1272,41,76,2,277,37.6,7.4,4973,485,14.5,229.71,71032,34852,36180,309,12.5,5.8,24.1,31.2,26.5,2786,2596,6657,71569,1867,63045,60766,60.7,12232,9890,1492,741,8451,3488,12.6,9,1517,0.389965086158351,49.0652100461764,0.00816533393400158,2.13565716860007,7.57686676427526,1.40781619551751,95,133.742538574164,4342,6112.73792093704,4999,7037.67316139205
"328",12052,"Cottbus",2013,"12052y2013",456,365,173,186,270,1,64,1240,293,2455,43,93,2,316,45.2,8.6,6330,581,13.2,165.15,99595,48907,50688,603,12.8,7.7,25.3,30.9,23.3,4640,4560,11181,99984,3502,85301,83462,65.7,17723,12528,2300,1299,13104,7139,5,5,3723,0.317285004267283,49.1058788091772,0.00773131181284201,3.73813946483257,9.2374115166424,1.00406646920026,187,187.760429740449,4726,4745.21813344043,5639,5661.93081982027
"329",12053,"Frankfurt (Oder)",2013,"12053y2013",286,371,283,108,169,2,54,641,160,1373,27,52,2,200,41.5,6.8,4566,315,16,147.85,58018,27733,30285,392,12.9,7.1,23.7,32.8,23.6,2860,3052,5120,59140,2418,51602,47973,64.9,9669,6949,1257,593,8294,3733,8.5,5,3059,0.344720603950498,47.8006825467958,0.0122375814402427,5.27250163742287,10.1899410527767,3.44720603950498,110,189.596332172774,2961,5103.58854148712,3526,6077.42424764728
